,Address,Contact,Email,Name,TA_Link
647,"Jln. M.H. Thamrin no. 1, Jakarta 10110 Indonesia",+62 21 23580697,sushigroove@ismayagroup.com,Sushigroove Grand Indonesia,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d9770765-Reviews-Sushigroove_Grand_Indonesia-Jakarta_Java.html
648,"Jl. Jenderal Sudirman Ayana Midplaza Jakarta, Jakarta 10220 Indonesia",+62 21 21889061,info@ayanajakarta.com,Blue Terrace,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15016409-Reviews-Blue_Terrace-Jakarta_Java.html
649,"Jl. Professor Doktor Satrio Kav. 3-5 Jln. Karet Kuningan Lotte Shopping Avenue 3F, Ciputra World, Jakarta 12940 Indonesia",+62 21 29889393,,Ootoya Lotte Shopping Avenue,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8262437-Reviews-Ootoya_Lotte_Shopping_Avenue-Jakarta_Java.html
650,"Jln. Asia Afrika No 8 Senayan Plaza 2nd floor Unit 209-C, 211-C, 213-C, Jakarta 10270 Indonesia",+62 21 57900408,,Bakerzin Senayan City,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4261339-Reviews-Bakerzin_Senayan_City-Jakarta_Java.html
651,"Mall Serpong Village, Jakarta Indonesia",,,Pizza Hut,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d1053004-Reviews-Pizza_Hut-Jakarta_Java.html
652,"Jl. Sultan Iskandar Muda Gandaria City Mall, Jakarta 12240 Indonesia",+62 21 22774785,,Kintan Buffet,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12502938-Reviews-Kintan_Buffet-Jakarta_Java.html
653,"Jln. Menteng Raya no. 60 Fraser Residence, Jakarta 10340 Indonesia",+62 21 29551850,,Relish Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7797156-Reviews-Relish_Restaurant-Jakarta_Java.html
654,"Jl. Tebet Barat III no. 1, Jakarta 12870 Indonesia",+62 21 7945363,,Mie Ayam Bakso Yunus,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6650400-Reviews-Mie_Ayam_Bakso_Yunus-Jakarta_Java.html
655,"Jl. Casablanca 88 Floor UG Unit FU08, Jakarta 14240 Indonesia",+62 21 29465000,,Nanny's Pavillon - Kota Kasablanka,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8468149-Reviews-Nanny_s_Pavillon_Kota_Kasablanka-Jakarta_Java.html
656,"Jl. Danau Sunter Utara R 35-37, Jakarta 14350 Indonesia",+62 858-8811-1988,cs@dapursolo.com,Dapur Solo,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d2185902-Reviews-Dapur_Solo-Jakarta_Java.html
657,"Jln. Metro Pondok Indah Pondok Indah Street Gallery, Jakarta 12310 Indonesia",+62 21 29529789,pondokindah@fridays.co.id,TGI Fridays Pondok Indah,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6754061-Reviews-TGI_Fridays_Pondok_Indah-Jakarta_Java.html
658,"Jl. Sultan Iskandar Muda no. 57 Gandaria City UG no. 22-23, Jakarta 12240 Indonesia",+62 21 29052892,,Sushi Tei Gandaria City,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6982721-Reviews-Sushi_Tei_Gandaria_City-Jakarta_Java.html
659,"Jl. Haji Agus Salim no. 16 SereManis Building, 5th Floor, Jakarta 10340 Indonesia",+62 21 31906420,,Steak Hotel by Holycow! TKP Sabang,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4344688-Reviews-Steak_Hotel_by_Holycow_TKP_Sabang-Jakarta_Java.html
660,"Jln. Cikini Raya, Jakarta 10330 Indonesia",+62 21 3904747,,Bumbu Desa - Menteng,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173093-Reviews-Bumbu_Desa_Menteng-Jakarta_Java.html
661,"Jln. Kemang Timur No. 57, Jakarta 12730 Indonesia",+62 21 90277567,,The Reading Room,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173434-Reviews-The_Reading_Room-Jakarta_Java.html
662,"Jl. Rp. Soeroso No. 29A, Cikini, Jakarta Indonesia",+62 21 31936295,,Restoran Trio,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10523105-Reviews-Restoran_Trio-Jakarta_Java.html
663,"Jl. Prof. Dr. Satrio no. 18 A Kuningan, Jakarta Indonesia",+62 21 52901588,,Sari Sanjaya,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6964025-Reviews-Sari_Sanjaya-Jakarta_Java.html
664,"Jl. Kemayoran Gempol ( Jl Garuda ), Jakarta Pusat, Jakarta Indonesia",,,Ketan Susu Kemayoran,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5553075-Reviews-Ketan_Susu_Kemayoran-Jakarta_Java.html
665,"Jl. Mangga Besar 1 No. 63K, Jakarta Indonesia",+62 21 6399560,,Lac Mei Che,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7944386-Reviews-Lac_Mei_Che-Jakarta_Java.html
666,"Jl. Epicentrum Walk Tengah South Gate Entrance, Kuningan The Annex Building Of Bakrie Tower, Jakarta Indonesia",+62 21 29941324,,Otel Lobby,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d2416280-Reviews-Otel_Lobby-Jakarta_Java.html
667,"Jl. Sultan Iskandar Muda, Gandaria Gandaria City Mall Ground Floor, Cilandak, Jakarta Indonesia",+62 21 29007991,,Seribu Rasa,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8591717-Reviews-Seribu_Rasa-Jakarta_Java.html
668,"Jl. Letjen S. Parman Central Park Mall LG - 143-44, Jakarta 12210 Indonesia",+62 21 29200510,jittladamarcomm@gmail.com,Thai I Love You,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8854603-Reviews-Thai_I_Love_You-Jakarta_Java.html
669,"Jln. M.H. Thamrin no. 1 Grand Indonesia Level 3A Unit 06-06A, Jakarta 10110 Indonesia",+62 21 23581055,,The Manhattan Fish Market,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4469863-Reviews-The_Manhattan_Fish_Market-Jakarta_Java.html
670,"Lot 19 Jln. Asia Afrika Senayan City 5th Floor Unit 37-38, Jakarta 10270 Indonesia",+62 21 72781459,,Pancious Senayan City,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4436990-Reviews-Pancious_Senayan_City-Jakarta_Java.html
671,"Jln. Boulevard Barat Raya Wisma Benhil Mall Of Indonesia Lt. Gf, Jakarta 14240 Indonesia",+62 21 45846174,,"J.Co Donuts & Coffee - Mall Of Indonesia, Kelapa Gading.",https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5553013-Reviews-J_Co_Donuts_Coffee_Mall_Of_Indonesia_Kelapa_Gading-Jakarta_Java.html
672,"Kav. 1 Jl. Prof Dr Satrio, Jakarta Indonesia",+62 858-9185-7850,,The Den of Kalaha,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d9740728-Reviews-The_Den_of_Kalaha-Jakarta_Java.html
673,"Rukan Exclusive Blok A No. 15, Bukit Golf Mediterania, Pantai Indah Kapuk, Jakarta 14460 Indonesia",+62 21 22510262,,Warung Legong,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7003726-Reviews-Warung_Legong-Jakarta_Java.html
674,"Jln. Asia Afrika no. 8 Plaza Senayan Basement 1, Jakarta 10270 Indonesia",+62 21 57939710,,Kushiyaki Umena Dori,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3246888-Reviews-Kushiyaki_Umena_Dori-Jakarta_Java.html
675,"Jl. Prof. Dr. Satrio Ambasador Mall, Jakarta Indonesia",+62 21 57933562,,Bakmi GM Mall Ambassador,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4233304-Reviews-Bakmi_GM_Mall_Ambassador-Jakarta_Java.html
676,"Jl. Wolter Monginsidi no. 42 - 44, Senopati, Jakarta Indonesia",,,Rumah Makan Padang Sari Indah,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7974126-Reviews-Rumah_Makan_Padang_Sari_Indah-Jakarta_Java.html
677,"Jln. Batu Ceper 69, Jakarta 10120 Indonesia",+62 21 3814063,,Jun Njan Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4610236-Reviews-Jun_Njan_Restaurant-Jakarta_Java.html
678,"Kosenda Hotel  Jln. Jakarta, Jakarta 10730 Indonesia",+62 21 31936868,,Awan Lounge,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7062914-Reviews-Awan_Lounge-Jakarta_Java.html
679,"Jln. Gunawarman 41 Kebayoran Baru, Jakarta 12180 Indonesia",+62 812-8803-9901,,H Gourmet & Vibes,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7972512-Reviews-H_Gourmet_Vibes-Jakarta_Java.html
680,"Jl Toko Tiga No. 56A-58, Jakarta Indonesia",+62 21 6904111,,Bakmi Toko Tiga,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4233337-Reviews-Bakmi_Toko_Tiga-Jakarta_Java.html
681,"Jalan Panglima Polim V No 8A Melawai, Jakarta 12160 Indonesia",+62 21 27081886,,Convivium Cafe Deli,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5552897-Reviews-Convivium_Cafe_Deli-Jakarta_Java.html
682,"Jl. R.A Kartini no. 18, Lebak Bulus Mercure Jakarta Simatupang Hotel, Jakarta 12430 Indonesia",+62 21 75999777,h6680@accor.com,Karumba Rooftop Rum Bar,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7183959-Reviews-Karumba_Rooftop_Rum_Bar-Jakarta_Java.html
683,"Jln. Asia Afrika No. 19 Senayan City Mall, Jakarta 10270 Indonesia",+62 21 72781590,,Mie Tarik Leiker,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d943806-Reviews-Mie_Tarik_Leiker-Jakarta_Java.html
684,"Jln. Sawah Besar, Jakarta 10120 Indonesia",+62 21 3458688,,Bakmi Alip,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7353456-Reviews-Bakmi_Alip-Jakarta_Java.html
685,"Jln. Lapangan Banteng Selatan Borobudur Hotel, Jakarta 10710 Indonesia",+62 21 3804444,,Teratai Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4234152-Reviews-Teratai_Restaurant-Jakarta_Java.html
686,"Kemang Raya no. 18c, Jakarta 12560 Indonesia",+62 21 7196219,info@queensheadjakarta.com,Queens Head Kemang,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7147878-Reviews-Queens_Head_Kemang-Jakarta_Java.html
687,"Jln. Metro Pondok Indah Pondok Indah Mall 2 fl. 3 unit 350-351, Jakarta 12310 Indonesia",,,Marugame Udon - Pondok Indah,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8758511-Reviews-Marugame_Udon_Pondok_Indah-Jakarta_Java.html
688,"Jl. Arteri S. Parman Mall Ciputra, Lantai 5, Jakarta Indonesia",+62 21 5601057,,Golden Lamian,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13846944-Reviews-Golden_Lamian-Jakarta_Java.html
689,"Jl. Empu Sendok no. 45 Senopati, Jakarta Indonesia",+62 21 5214531,,Cafe Omah Sendok,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d857132-Reviews-Cafe_Omah_Sendok-Jakarta_Java.html
690,"Jl. Wolter Monginsidi no. 59, Jakarta Indonesia",+62 21 29449023,,Selasih by Dapur Mamih,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12034485-Reviews-Selasih_by_Dapur_Mamih-Jakarta_Java.html
691,"Jln. Asia Afrika 8 Plaza Senayan, 3F Unit 338-B, Jakarta 10270 Indonesia",+62 21 5725187,,Seroeni,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6476152-Reviews-Seroeni-Jakarta_Java.html
692,"Kav. 28, Slipi Jl. Letjen. S. Parman Central Park, 1st Floor No. 118 - 119, Jakarta Indonesia",+62 21 29200232,,Washoku Sato Central Park,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6476245-Reviews-Washoku_Sato_Central_Park-Jakarta_Java.html
693,"Colony Building, Jl. Kemang Raya No. 6A, Jakarta Indonesia",+62 21 29529912,,FJ on 7,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6403870-Reviews-FJ_on_7-Jakarta_Java.html
694,"Jalan Muara Karang Raya No.42 Pluit Penjaringan, Jakarta Indonesia",+62 622 16603045,,B'Steak Grill and Pancake,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d2628524-Reviews-B_Steak_Grill_and_Pancake-Jakarta_Java.html
695,"5, Jl. Marina Raya Blok D, North Jakarta Rukan Cordoba, Jakarta 14460 Indonesia",+62 21 93051583,,Babi Panggang Atek,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5788036-Reviews-Babi_Panggang_Atek-Jakarta_Java.html
696,"Jln. Ir. H Juanda Raya No. 189, Jakarta 10120 Indonesia",,,Warung Steak 'N Shake,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173474-Reviews-Warung_Steak_N_Shake-Jakarta_Java.html
697,"Jln. Senopati no. 42, Jakarta 12110 Indonesia",+62 21 7220394,,Yellowfin,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3971319-Reviews-Yellowfin-Jakarta_Java.html
698,"Jl. Barito II no. 56 La Maison Apartment Building, Jakarta 12130 Indonesia",+62 21 80658181,info@abraco.id,ABRACO,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12175098-Reviews-ABRACO-Jakarta_Java.html
699,"Jl Purworejo, Jakarta 14450 Indonesia",+62 21 3917789,,Kwetiau Kerang Singapore,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4233806-Reviews-Kwetiau_Kerang_Singapore-Jakarta_Java.html
700,"Jl. Pejompongan, Jakarta Indonesia",+62 622 15701292,,Sate Kambing Jono,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d1076248-Reviews-Sate_Kambing_Jono-Jakarta_Java.html
701,"Jln. Asia Afrika Debenhams Senayan City, Ground Fl, Jakarta 10270 Indonesia",(021) 727 816010,,Starbucks - Senayan City,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173413-Reviews-Starbucks_Senayan_City-Jakarta_Java.html
702,"Jl. Boulevard Garden City Aeon Mall Jakarta Garden City, Lot G-27A, Jakarta 14240 Indonesia",+62 21 22463081,,Chop Buntut Cak Yo,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13205343-Reviews-Chop_Buntut_Cak_Yo-Jakarta_Java.html
703,"Jl. Johar no. 1, Jakarta Indonesia",+62 21 22390550,aromanis.id@gmail.com,Aromanis,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12175218-Reviews-Aromanis-Jakarta_Java.html
704,"Jl. Prof. DR. Supomo No. 45 BZ West Tebet, Jakarta 12810 Indonesia",+62 21 22983744,halo@kopimana27.com,Kopimana27,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10634586-Reviews-Kopimana27-Jakarta_Java.html
705,"Jln. M.H. Thamrin No. 1 Grand Indonesia Shopping Town, 3rd Floor Unit 1C - A Skybridge, Jakarta 10110 Indonesia",+62 21 23580704,,Dairy Queen,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6165900-Reviews-Dairy_Queen-Jakarta_Java.html
706,"Jl. Kebon Sirih no. 31A, Jakarta 10250 Indonesia",+62 31 926238,,Sate Khas Senayan,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7757189-Reviews-Sate_Khas_Senayan-Jakarta_Java.html
707,"Jln. Casablanca Kota Kasablanka 2FL, Jakarta 12870 Indonesia",+62 21 29488533,,Tawan Kota Kasablanka,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10197881-Reviews-Tawan_Kota_Kasablanka-Jakarta_Java.html
708,"Jln. Penjernihan, Jakarta 10220 Indonesia",,,Everfresh,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3328852-Reviews-Everfresh-Jakarta_Java.html
709,"Jl. Letjen. S. Parman no. 28 Central Park Mall 3rd Floor, Jakarta Indonesia",,ikkudo.ichi@gmail.com,Ikkudo Ichi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10748071-Reviews-Ikkudo_Ichi-Jakarta_Java.html
710,"Jl. Wolter Monginsidi no. 27, Jakarta Indonesia",+62 21 7221795,marketing.manager@ersons.co.id,Holy Smokes,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10059984-Reviews-Holy_Smokes-Jakarta_Java.html
711,"Jl. Dr. Ide Anak Agung Gde Agung Kav. 5.5 _ 5.6 Menara BTPN Podium 2 Zona B, Jakarta 12950 Indonesia",+62 21 29887836,create@yovell.com,Sulawesi at Mega Kuningan,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10677982-Reviews-Sulawesi_at_Mega_Kuningan-Jakarta_Java.html
712,"Jln. HOS. Cokroaminoto 78- 80 Menteng Central - 1st Floor, Jakarta 10310 Indonesia",+62 21 3923000,,Tamnak Thai,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173425-Reviews-Tamnak_Thai-Jakarta_Java.html
713,"Jl. Kemang Selatan no. 125, Jakarta 12730 Indonesia",+62 21 71793580,hello@honu-id.com,Honu Poke & Matcha Bar,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12231932-Reviews-Honu_Poke_Matcha_Bar-Jakarta_Java.html
714,"Jl. Casablanca Kav. 88 Kota Kasablanka 3F, Jakarta 12870 Indonesia",+62 21 83709888,,Eat and Eat Kota Kasablanka,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d9812323-Reviews-Eat_and_Eat_Kota_Kasablanka-Jakarta_Java.html
715,"Jln. Pantai Indah, Jakarta 14420 Indonesia",+62 21 6455034,,McDonald's,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4233856-Reviews-McDonald_s-Jakarta_Java.html
716,"Jln. Rawamangun, Jakarta 10570 Indonesia",+62 21 4718945,,Ayam Betutu Khas Gilimanuk Bali,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475700-Reviews-Ayam_Betutu_Khas_Gilimanuk_Bali-Jakarta_Java.html
717,"Jl. Asia Afrika Lot. 19 Senayan City Basement Floor, Jakarta Indonesia",,,Hokkaido Baked Cheese Tart,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12245594-Reviews-Hokkaido_Baked_Cheese_Tart-Jakarta_Java.html
718,"Jl. Suryo No. 1, Jakarta 12180 Indonesia",+62 21 27933565,,Okuzono Japanese Dining,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13201176-Reviews-Okuzono_Japanese_Dining-Jakarta_Java.html
719,"Jln. Ahmad Yani I no. 26, Jakarta 13220 Indonesia",,,Lapo Marpadotbe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8293715-Reviews-Lapo_Marpadotbe-Jakarta_Java.html
720,"Jln. M.H. Thamrin No. 1 Grand Indonesia Shopping Town, West Mall Level 6, Jakarta 10110 Indonesia",+62 21 23580055,,Wall's Magnum Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5553482-Reviews-Wall_s_Magnum_Cafe-Jakarta_Java.html
721,"Jln. Cikini I No 1 Apposite Taman Ismail Marzuki, Jakarta 10330 Indonesia",+62 21 3101283,camdencikini@gmail.com,Camden Bar Cikini,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8118094-Reviews-Camden_Bar_Cikini-Jakarta_Java.html
722,"Jl. Tanjung Duren Barat I No. 361, Jakarta 11470 Indonesia",+62 21 98891138,,Bakmi Lili,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5788019-Reviews-Bakmi_Lili-Jakarta_Java.html
723,"Jl. MH. Thamrin Kav. 28-30, Thamrin Plaza Indonesia Level 1 Unit 114, Jakarta Indonesia",+62 21 29923972,,Godiva,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475859-Reviews-Godiva-Jakarta_Java.html
724,"Jl. M.H. Thamrin no. 28 - 30 Plaza Indonesia Level 3, Jakarta 10350 Indonesia",+62 21 29924222,,Bam! Tapas - Sake Bar,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8761504-Reviews-Bam_Tapas_Sake_Bar-Jakarta_Java.html
725,"Jl. Puri Indah Raya blok U no. 1-3 Lippo Mall Puri Indah 1st floor Unit 12 & 15, Jakarta 11610 Indonesia",+62 21 22582767,,Seribu Rasa,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10253323-Reviews-Seribu_Rasa-Jakarta_Java.html
726,"Jl. Dr. Kusuma Atmaja No.79, Jakarta 10310 Indonesia",+62 21 7225678,info@1-15coffee.com,One Fifteenth Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13272234-Reviews-One_Fifteenth_Coffee-Jakarta_Java.html
727,"Jln. Pemuda Rawamangun, Jakarta 13220 Indonesia",+62 21 95700044,,Bebek Kaleyo Rawamangun,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173071-Reviews-Bebek_Kaleyo_Rawamangun-Jakarta_Java.html
728,"Jl. Asia Afrika Lot 19 enayan City Mall, Jakarta 10270 Indonesia",+62 21 72781000,,Delicae,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12512294-Reviews-Delicae-Jakarta_Java.html
729,"Jln. Jendral Sudirman Pacific Place 5 fl Unit 9, Jakarta 10210 Indonesia",+62 21 57973858,,Ootoya,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3250413-Reviews-Ootoya-Jakarta_Java.html
730,"Jl. MH Thamrin 1 Kav 28-30 Grand Indonesia, East Mall Lantai 3A 1 - 08, Jakarta 10110 Indonesia",+62 21 23580068,chatime@fbindo.com,Chatime Grand Indonesia,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d9560361-Reviews-Chatime_Grand_Indonesia-Jakarta_Java.html
731,"Jl. K. H. Agus Salim, Jakarta 10340 Indonesia",,,Soto Ceker & Ranjau Pak Gendut,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5553407-Reviews-Soto_Ceker_Ranjau_Pak_Gendut-Jakarta_Java.html
732,"Kav 3-5 Jl. Professor Doktor Satrio Lotte Shopping Avenue 3rd Floor, Jakarta Indonesia",,,The Holyribs,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10542841-Reviews-The_Holyribs-Jakarta_Java.html
733,"Jl Pintu Air Raya 26, Jakarta Indonesia",+62 21 3857357,,Soto Padang H. St.Mangkuto,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4234137-Reviews-Soto_Padang_H_St_Mangkuto-Jakarta_Java.html
734,"Jln. Melawai Raya no 3, Jakarta 12160 Indonesia",+62 21 7208042,,Bakmi GM Melawai,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4837699-Reviews-Bakmi_GM_Melawai-Jakarta_Java.html
735,"Kav 28 Jl Jend S Parman Cental Park Mall 1st floor, Unit L1-112A, Jakarta Indonesia",+62 21 56985333,,Penang Bistro Central Park,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4418539-Reviews-Penang_Bistro_Central_Park-Jakarta_Java.html
736,"Jln. M.H. Thamrin No. 1 Grand Indonesia Mall, Jakarta 10110 Indonesia",+62 21 23580198,,Dharma Kitchen,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7745792-Reviews-Dharma_Kitchen-Jakarta_Java.html
737,"Jln. M.H. Thamrin 81 Grand Indonesia Mall, Lantai Lower Ground, West Mall, Food Hall, Jakarta 10310 Indonesia",+62 21 39838805,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6564959-Reviews-Starbucks-Jakarta_Java.html
738,"Kav. 28 Jl. Letjen S Parman SOGO Central Park, UG Flo,, Jakarta Indonesia",+62 21 57900063,,Genki Sushi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10308147-Reviews-Genki_Sushi-Jakarta_Java.html
739,"Jln. KH Wahid Hasyim no. 120, Jakarta 10340 Indonesia",+62 21 31935655,,Abuba Steak Menteng,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d9883823-Reviews-Abuba_Steak_Menteng-Jakarta_Java.html
740,"Gedung Kamome Lt. 2 Jln. Melawai II, Jakarta 12160 Indonesia",+62 21 72800268,,Ramen 38 Sanpachi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d1027648-Reviews-Ramen_38_Sanpachi-Jakarta_Java.html
741,"Jln. Metro Pondok Indah Ruko Plaza 2 blok BA2 no. 9, Jakarta 12310 Indonesia",+62 21 7696042,,Nasi Campur Kenanga,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d9835966-Reviews-Nasi_Campur_Kenanga-Jakarta_Java.html
742,"Jl. Kemang Selatan 8 No. 67 H-I, Jakarta 12730 Indonesia",+62 21 7192871,info@lawlessjakarta.com,Lawless Burger Bar,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13172982-Reviews-Lawless_Burger_Bar-Jakarta_Java.html
743,"Jl. Let. Jend. S. Parman Mal Taman Anggrek Level 4, Jakarta 11470 Indonesia",+62 21 5609800,,Sushigroove Mal Taman Anggrek,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d819673-Reviews-Sushigroove_Mal_Taman_Anggrek-Jakarta_Java.html
744,"The Sultan Hotel Jakarta Jl. Gatot Subroto, Jakarta 10002 Indonesia",+62 622 15703600 ext. 1172,,Nippon Kan,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d1384750-Reviews-Nippon_Kan-Jakarta_Java.html
745,"Jl. KH Mas Mansyur, Sudirman Citywalk Sudirman, Lantai 1, Jakarta 10220 Indonesia",+62 21 29704059,info@gyu-kaku.id,Gyu-Kaku Citywalk Sudirman,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10130513-Reviews-Gyu_Kaku_Citywalk_Sudirman-Jakarta_Java.html
746,"Blok E4.2 Jl. Lingkar Mega Kuningan No. 1, Jakarta 15156 Indonesia",+62 21 25542300,events.cozmojakarta@oakwoodasia.com,Oakroom Restaurant & Bar,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3575515-Reviews-Oakroom_Restaurant_Bar-Jakarta_Java.html
747,"Jl. M.H. Thamrin 1 Grand Indonesia Shopping Town, Sky Bridge 3rd Fl. # IE-R, Jakarta 10110 Indonesia",+62 21 23587000,,Mie Tarik Laiker - Grand Indonesia,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4602681-Reviews-Mie_Tarik_Laiker_Grand_Indonesia-Jakarta_Java.html
748,"Jalan Teuku Cik Ditiro No. 43 Menteng, Jakarta 10310 Indonesia",+62 21 3902312,info@aromasedap.com,Aroma Sedap,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10000527-Reviews-Aroma_Sedap-Jakarta_Java.html
749,"Jln. Melawai Raya no. 3, Jakarta 12160 Indonesia",+62 21 7208042,,Bakmi Gajah Mada,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4233264-Reviews-Bakmi_Gajah_Mada-Jakarta_Java.html
750,"Jln. Gajah Mada no 91, Jakarta 11140 Indonesia",+62 21 91882500,,Joni Steak,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4233673-Reviews-Joni_Steak-Jakarta_Java.html
751,"Jl. Tebet Timur Dalam II C no. 47C, Jakarta Indonesia",+62 21 83797823,fatbubble.ind@gmail.com,Fat Bubble,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10682412-Reviews-Fat_Bubble-Jakarta_Java.html
752,"Jln. M.H. Thamrin no. 1 Grand Indonesia Shopping Town 3A, Jakarta 10110 Indonesia",+62 21 23580635,,Kkuldak Honey Chicken Ball,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8540237-Reviews-Kkuldak_Honey_Chicken_Ball-Jakarta_Java.html
