,Address,Contact,Email,Name,TA_Link
548,"Jl. Pluit Putra No.21 H.O.P , Pluit, Jakarta 14450 Indonesia",+62 812-5049-3693,,Tamper Coffee Pluit,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17515271-Reviews-Tamper_Coffee_Pluit-Jakarta_Java.html
549,"Jl. Pluit Indah Pluit Village, Jakarta 14450 Indonesia",,,Ba Nai Nai,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17484198-Reviews-Ba_Nai_Nai-Jakarta_Java.html
550,"Jl. Puri Kembangan No. 9 EF Kembangan, West Jakarta City, Jakarta 11610 Indonesia",+62 812-1000-670,calibratecoffee@gmail.com,Calibrate Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17484047-Reviews-Calibrate_Coffee-Jakarta_Java.html
551,"Jl. Pluit Indah Pluit Village, Jakarta 14450 Indonesia",+62 21 6904752,,Shi-Da Original Taiwan Taste,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17467822-Reviews-Shi_Da_Original_Taiwan_Taste-Jakarta_Java.html
552,"Jl. Pluit Selatan Raya No.23 Emporium Pluit Mall, 1st Floor Unit 1-IC-05, Jakarta 14440 Indonesia",+62 21 29071908,,Chatime - Emporium Pluit,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17467813-Reviews-Chatime_Emporium_Pluit-Jakarta_Java.html
553,"Jl. Pluit Permai No.10 Pluit, Jakarta 14450 Indonesia",+62 813-1089-0549,,Take A Bite,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17467791-Reviews-Take_A_Bite-Jakarta_Java.html
554,"Jln. M.H. Thamrin No. 51 Plaza Bii, Food Court Menara 3 LG, Jakarta 10350 Indonesia",+62 21 31924181,,Bengawan Solo Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475735-Reviews-Bengawan_Solo_Coffee-Jakarta_Java.html
555,"Jl. Barito I No. 3 Kramat Pela, Jakarta 12130 Indonesia",+62 811-8388-823,info@tuangcoffee.com,Tuang Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17423762-Reviews-Tuang_Coffee-Jakarta_Java.html
556,"Jl. Cipete Raya No.4B South Cipete, Jakarta 12410 Indonesia",+62 819-3117-3518,twinhouse_resto@gmail.com,Twin House Coffee & Kitchen,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17160929-Reviews-Twin_House_Coffee_Kitchen-Jakarta_Java.html
557,"Jl. Mega Kuningan Barat III Sopo Del Tower, Ground Floor, Jakarta 12950 Indonesia",,info@tanameracoffee.com,Tanamera Coffee - Sopo Del,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17412304-Reviews-Tanamera_Coffee_Sopo_Del-Jakarta_Java.html
558,"Jln. Asia Afrika Senayan National Golf Club, Jakarta 10270 Indonesia",+62 21 5710181,,Cafe Du Jour,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6838691-Reviews-Cafe_Du_Jour-Jakarta_Java.html
559,"Jl. Letjen MT. Haryono, Pancoran SPBU Pancoran, Jakarta Indonesia",+62 21 83794229,,Bengawan Solo Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7707096-Reviews-Bengawan_Solo_Coffee-Jakarta_Java.html
560,"Jl. Raya RS Fatmawati no. 4c, Jakarta 12430 Indonesia",+62 21 29124539,,Bakmi Borobudur,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7597699-Reviews-Bakmi_Borobudur-Jakarta_Java.html
561,"Jl. Letjen. S. Parman Kav. 28, Slipi Central Park, Lower Ground - 751, Jakarta Indonesia",,,Simply,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7697229-Reviews-Simply-Jakarta_Java.html
562,"Jl. Wijaya I No. 53 Petogogan, Jakarta 12170 Indonesia",+62 878-7222-2337,konakoffie@gmail.com,Kona Koffie,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d16498174-Reviews-Kona_Koffie-Jakarta_Java.html
563,"Senayan Jln. Asia Afrika 19 Apartment Senayan City Residence, Lobby Floor, Jakarta 10270 Indonesia",+62 21 72781985,,RumoRoso,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6476128-Reviews-RumoRoso-Jakarta_Java.html
564,"Jl. Bintaro Jaya Sektor 9 Bintaro 9 Walk, Jakarta Indonesia",+62 21 7451933,,Roemah Kofie,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6963969-Reviews-Roemah_Kofie-Jakarta_Java.html
565,"Jl. Palmerah Barat 29-37 Gedung Kompas Gramedia, Jakarta Indonesia",,,Coffee Toffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7697133-Reviews-Coffee_Toffee-Jakarta_Java.html
566,"Jl. Pesanggrahan No.90 beside Ranch Market, Jakarta 11610 Indonesia",+62 856-9155-5555,,Ninety's Kopi & Resto,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d16474794-Reviews-Ninety_s_Kopi_Resto-Jakarta_Java.html
567,"Jl. MH. Thamrin No. 11 Sarinah Thamrin Bullding Level 2, Jakarta 10350 Indonesia",+62 21 3144666,,McCafe - Sarinah,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d16676106-Reviews-McCafe_Sarinah-Jakarta_Java.html
568,"Jl. Boulevard Raya Ruko Kirana Boutique Office, Blok A3 No 1-2, Kelapa Gading, Jakarta 14240 Indonesia",+62 293 75510,,Monogram Bistro,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13961950-Reviews-Monogram_Bistro-Jakarta_Java.html
569,"Jl. Kartini Raya no. 68 Ex Bioskop Kartini / Hero Gunung Sahari, Jakarta 10730 Indonesia",+62 21 98291643,,Icing Flower Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173196-Reviews-Icing_Flower_Cafe-Jakarta_Java.html
570,"Jln. Pluit Permai Raya, Jakarta 14450 Indonesia",+62 21 66603646,,Coffee Ten,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5552892-Reviews-Coffee_Ten-Jakarta_Java.html
571,"Jl. Bintaro Utama 1 Blok F1 No.21 Bintaro Jaya Sektor 1, Jakarta 12330 Indonesia",,,Kalijodo Coffee - Bintaro,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15777390-Reviews-Kalijodo_Coffee_Bintaro-Jakarta_Java.html
572,"Jln. Kartini XIII Dalam Poins Square, UG, Unit 15 - 18, Jakarta 10750 Indonesia",+62 21 75921320,,Oh La La Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7712341-Reviews-Oh_La_La_Cafe-Jakarta_Java.html
573,"Jln. Raya Bekasi no 74 RS Fatmawati, Jakarta 14250 Indonesia",,,Bengawan Solo Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7689016-Reviews-Bengawan_Solo_Coffee-Jakarta_Java.html
574,"Jl. MT Haryono, Pancoran TIS Square, Jakarta Indonesia",,,Marengo Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d11997747-Reviews-Marengo_Cafe-Jakarta_Java.html
575,"Rt. 005/014 Jln. Sunter II No 15 Komp. RS. Pelindo II, Jakarta 14230 Indonesia",+62 812-1923-854,,Waroeng Roti,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173466-Reviews-Waroeng_Roti-Jakarta_Java.html
576,"Jl. Cikajang No.63, Jakarta 12170 Indonesia",+62 812-8607-4438,,Honest Spoon,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15816592-Reviews-Honest_Spoon-Jakarta_Java.html
577,"Jln. Kemang Selatan 1, Jakarta 12730 Indonesia",+62 21 7180011,,La boulangerie,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5461097-Reviews-La_boulangerie-Jakarta_Java.html
578,"Jl. Setiabudi Raya No.2 Sinarmas MSIG Tower, LG floor, Jakarta 12920 Indonesia",+62 838-8888-572,,Rosso Micro Roastery,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15593554-Reviews-Rosso_Micro_Roastery-Jakarta_Java.html
579,"Jl. Pangeran Antasari No.36 Lippo Mall Kemang Avenue of The Star Level UGM-02&03, Jakarta 12730 Indonesia",+62 21 29056774,,Uptown Food & Beer Hall,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15544982-Reviews-Uptown_Food_Beer_Hall-Jakarta_Java.html
580,"Jl. Boulevard Barat Raya Mall Of Indonesia, Ruko Italian Walk Blok i, no. 10a, Jakarta 14240 Indonesia",+62 21 22454501,,Coffeegasm House Brew,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d14159516-Reviews-Coffeegasm_House_Brew-Jakarta_Java.html
581,"Jl. Arteri S. Parman, Grogol Mall Ciputra, LG, Unit No. 12 B, Jakarta Indonesia",,,Hop Hop the Bubble Drinks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489456-Reviews-Hop_Hop_the_Bubble_Drinks-Jakarta_Java.html
582,"Jln. M.H. Thamrin 30 Plaza Indonesia Extension, 3rd Floor # E 37, Jakarta 10350 Indonesia",+62 21 90491188,,Cafe De Kalaha,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7712269-Reviews-Cafe_De_Kalaha-Jakarta_Java.html
583,"Jl. Pluit Putra Kencana Ground Floor Holiday Inn Express, Jakarta 14440 Indonesia",+62 21 6602234,,Coffee Kulture,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15293187-Reviews-Coffee_Kulture-Jakarta_Java.html
584,"Jln. Cikini Raya No. 63, Jakarta 10330 Indonesia",+62 21 3906653,,Cikago,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4610113-Reviews-Cikago-Jakarta_Java.html
585,"Jl. Tanjung Duren Utara III, Alpukat 3, No.52 Tj. Duren Utara, Jakarta 11470 Indonesia",+62 878-7533-5889,,Rumah Juliet,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15149587-Reviews-Rumah_Juliet-Jakarta_Java.html
586,"Jl. Utan Kayu 68 H Jln. Rawamangun, Jakarta 10570 Indonesia",,,Misterblek Blended Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489719-Reviews-Misterblek_Blended_Coffee-Jakarta_Java.html
587,"Jl. Pangeran Antasari No.36 Lippo Mall Kemang, Ground Floor - Unit 15-16, Jakarta 12150 Indonesia",+62 21 29056811,,The Goods Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15032146-Reviews-The_Goods_Cafe-Jakarta_Java.html
588,"Jl. Halimun No. 11B Guntur, Jakarta 12980 Indonesia",+62 21 28542399,info@diskusikopi.com,Diskusi Kopi dan Ruang Berbagi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d14890749-Reviews-Diskusi_Kopi_dan_Ruang_Berbagi-Jakarta_Java.html
589,"Jl. Kayu Jati Raya, Jakarta 13220 Indonesia",+62 812-9080-3838,info@syaniciptapratama.com,Kedai Papayos,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12981046-Reviews-Kedai_Papayos-Jakarta_Java.html
590,"Jln. Metro Pondok Indah Gedung Plaza 6, Jakarta 12310 Indonesia",+62 21 75908112,,Ninety Nine - Ranch Market,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6488527-Reviews-Ninety_Nine_Ranch_Market-Jakarta_Java.html
591,"Cikini Jln. Cikini Raya 4 Menteng Huis, Unit G #14, Jakarta 10330 Indonesia",+62 21 39831834,,Bengawan Solo Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475750-Reviews-Bengawan_Solo_Coffee-Jakarta_Java.html
592,"Jln. Kemanggisan, Jakarta 11480 Indonesia",,,Waroeng Steak 76,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489473-Reviews-Waroeng_Steak_76-Jakarta_Java.html
593,"Jl. Meruya Ilir Raya 88 Ruko Business Park Kebon Jeruk Blok I-17, Jakarta 11620 Indonesia",+62 811-1917-464,,Disini Koffie,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d14074772-Reviews-Disini_Koffie-Jakarta_Java.html
594,"Jl. Wijaya I No.64 Petogogan, Jakarta 12170 Indonesia",,,Stack - Wijaya,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17531650-Reviews-Stack_Wijaya-Jakarta_Java.html
595,"Jl. Letjend S Parman Plaza Slipi Jaya Lantai Dasar Kav No 17 18, RT.2/RW.1, Jakarta 11480 Indonesia",+62 838-0678-0309,,Marcoffee Bistro,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d14051354-Reviews-Marcoffee_Bistro-Jakarta_Java.html
596,"Jl. Kebon Sirih No.83 Sere Manis Building Ground Floor, Jakarta 10430 Indonesia",+62 878-8432-0962,,Another Coffee Shop,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13437033-Reviews-Another_Coffee_Shop-Jakarta_Java.html
597,"Jln. Kuningan Barat Setiabudi One Building, Unit 1, 1st Floor, Jakarta 12710 Indonesia",+62 21 5210469,,Pisa Cafe & Resto,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3140348-Reviews-Pisa_Cafe_Resto-Jakarta_Java.html
598,"Jl. Raya Pasar Minggu no. 34 Sucofindo Building, Jakarta 12510 Indonesia",,,Misterblek Blended Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489712-Reviews-Misterblek_Blended_Coffee-Jakarta_Java.html
599,"Kav. 36, Kemang Jln. Pangeran Antasari Lippo Mall Kemang, UG - 05 OD, Jakarta 12150 Indonesia",,,Killiney Kopitam,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489107-Reviews-Killiney_Kopitam-Jakarta_Java.html
600,"Jl. Kemang Timur No.998 Como Park, Kemang, Jakarta 12730 Indonesia",+62 812-1175-2661,,Joe’s Burger Bar,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17487278-Reviews-Joe_s_Burger_Bar-Jakarta_Java.html
601,"Jl. Tegal Rotan Raya No. 62, Bintaro, Jakarta Indonesia",,,Coffee Toffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489519-Reviews-Coffee_Toffee-Jakarta_Java.html
602,"Kramat Jati Jln. Raya Bogor 19 Plaza Kramat Jati Indah, Jakarta 13710 Indonesia",,,Hop Hop the Bubble Drinks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6488400-Reviews-Hop_Hop_the_Bubble_Drinks-Jakarta_Java.html
603,"Kpg. Cibubur Spbu Jambore Cibubur, Jakarta 13720 Indonesia",,,Torabika Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6488106-Reviews-Torabika_Cafe-Jakarta_Java.html
604,"Jln. Inere, Jakarta 13720 Indonesia",,,Mokko Donuts Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489562-Reviews-Mokko_Donuts_Cafe-Jakarta_Java.html
605,"Jl. Kalibata Raya no. 1 Kalibata City Square, Jakarta 12750 Indonesia",,,Coffee Toffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489550-Reviews-Coffee_Toffee-Jakarta_Java.html
606,"Jl. Letjen S. Parman Kav. 28 Central Park Mall, GF, Jakarta 11470 Indonesia",+62 21 56985755,,Jamba Juice,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13477606-Reviews-Jamba_Juice-Jakarta_Java.html
607,"Jl. Pluit Selatan Raya Blok S-6, Pluit Emporium Pluit Mall, Jakarta Indonesia",,,Simply,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489530-Reviews-Simply-Jakarta_Java.html
608,"Jl. Gaharu I Blok A No. 94, Jakarta 12430 Indonesia",,,Sukotjo.Kopi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13225690-Reviews-Sukotjo_Kopi-Jakarta_Java.html
609,"Jl. Bintaro Utama I Blok F2 no. 6, Jakarta Indonesia",,,Kedai Filosofi Kopi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d11872733-Reviews-Kedai_Filosofi_Kopi-Jakarta_Java.html
610,"Jl. M.H. Thamrin No 1 Grand Indonesia, East Mall, Central Department Store, UG Floor, Jakarta 10230 Indonesia",+62 21 23581375,info@lewisandcarrolltea.com,Lewis & Carroll Flower Market,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d16639960-Reviews-Lewis_Carroll_Flower_Market-Jakarta_Java.html
611,"Jl. Bintaro Raya Sektor 1, Bintaro, Jakarta Indonesia",,,Coffee Toffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489517-Reviews-Coffee_Toffee-Jakarta_Java.html
612,"Jl. Letjen S. Parman Kav. 28, Jakarta 11470 Indonesia",+62 821-1338-0912,,Waxpresso,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12690390-Reviews-Waxpresso-Jakarta_Java.html
613,"Jl. Sultan Iskandar Muda Gandaria City, LG Fl Unit L 97 - 98, Jakarta 12240 Indonesia",+62 21 29008068,,Coffeenie,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5552894-Reviews-Coffeenie-Jakarta_Java.html
614,"Jl. Kalibata Raya No.1, Kalibata Kalibata City Square, Lantai LG, Unit E12, Jakarta Indonesia",+62 21 29316912,,Java Bean Coffee & Resto,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6838870-Reviews-Java_Bean_Coffee_Resto-Jakarta_Java.html
615,"Jl. KH. Syahdan No.148 Jln. Kemanggisan, Jakarta 11480 Indonesia",(021) 3620 76617,,Pansuree,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5553244-Reviews-Pansuree-Jakarta_Java.html
616,"Jl. KH. Mas Mansyur No.121 Jln. Karet Karya Citywalk Sudirman, GF # 18J, Jakarta 12920 Indonesia",+62 21 25558952,,Dante Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6780479-Reviews-Dante_Coffee-Jakarta_Java.html
617,"Jl. Letjen. Supeno no. 34 Jln. Permata Hijau II B Bellezza Shopping Arcade, GF Unit 53 - 55, Jakarta 12210 Indonesia",+62 21 53664755,,Mister Bean Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475990-Reviews-Mister_Bean_Coffee-Jakarta_Java.html
618,"Jl. Kebon Jeruk Raya No. 27 Kpg. Kebon Jeruk Kampus Binus Anggrek, 1st Floor, Food Court, Jakarta 13410 Indonesia",,,Hop Hop the Bubble Drinks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6488399-Reviews-Hop_Hop_the_Bubble_Drinks-Jakarta_Java.html
619,"Jl. Panglima Polim V No. 21, Jakarta Indonesia",+62 851-0122-6779,,Sam's Strawberry Corner,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12614242-Reviews-Sam_s_Strawberry_Corner-Jakarta_Java.html
620,"Jl. Danau Sunter Utara No. 9 Jln. Sunter Sunter Mall, Jakarta 14350 Indonesia",,,A Gantea,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489634-Reviews-A_Gantea-Jakarta_Java.html
621,"Jln. M.H. Thamrin 28 - 33 Plaza Indonesia Extension, L.2 Unit i90, Jakarta 10350 Indonesia",,,Cuppa Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6488135-Reviews-Cuppa_Coffee-Jakarta_Java.html
622,"Kalimalang Jln. Pondok Kelapa Raya Rukan Taman Pondok Kelapa No.A1, Jakarta 13450 Indonesia",,,Lacone Family Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7714414-Reviews-Lacone_Family_Cafe-Jakarta_Java.html
623,"Jl. Letjen. S. Parman Kav. 21, Slipi Mall Taman Anggrek, Lantai 3, Unit 306B, Jakarta Indonesia",,,Calais,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6488951-Reviews-Calais-Jakarta_Java.html
624,"Jl. Marina Indah Raya Bukit Golf Mediterania Rukan Cordoba, Blok D #17, Pantai Indah Kapuk, Jakarta 14420 Indonesia",+62 21 56983523,,Dakasi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489068-Reviews-Dakasi-Jakarta_Java.html
625,"Jln. Salemba Tengah, Jakarta 10440 Indonesia",+62 812-8559-5588,,Pavaroti Bakar,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10464066-Reviews-Pavaroti_Bakar-Jakarta_Java.html
626,"Jl. Lebak Bulus I No. 11, Jakarta Indonesia",+62 21 22764154,,Mandailing Cafe Bistro,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12175210-Reviews-Mandailing_Cafe_Bistro-Jakarta_Java.html
627,"Jln. M.H. Thamrin No. 1 Grand Indonesia, L.1 West Mall, Jakarta 10110 Indonesia",+62 21 23581081,,Spinelli Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6476181-Reviews-Spinelli_Coffee-Jakarta_Java.html
628,"Jln. M.H. Thamrin 28 - 35 Plaza Indonesia, The Food Hall Lower Ground Floor, Jakarta 10350 Indonesia",+62 21 60813470,,Lapis Lapis The Kitchen,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6848469-Reviews-Lapis_Lapis_The_Kitchen-Jakarta_Java.html
629,"Jl. Jend Sudirman Kav. 1 BNI 46 GF External Suite G.17, Jakarta 10220 Indonesia",+62 21 5744426,feedback@starbucks.co.id,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7053586-Reviews-Starbucks-Jakarta_Java.html
630,"Jl. Jend Sudirman Kav. 1 BNI 46 GF External Suite G.17, Jakarta 10220 Indonesia",+62 21 5744426,feedback@starbucks.co.id,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7053586-Reviews-Starbucks-Jakarta_Java.html
631,"Jl. Arteri S. Parman, Grogol Mall Ciputra, LG 2 No. 9, Jakarta Indonesia",+62 21 5607515,,Bengawan Solo Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475744-Reviews-Bengawan_Solo_Coffee-Jakarta_Java.html
632,"Jl. Mangga Dua Raya ITC Mangga Dua 3 Fl, Jakarta 11110 Indonesia",,,Bengawan Solo Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7654043-Reviews-Bengawan_Solo_Coffee-Jakarta_Java.html
633,"Jln. Kunir No. 5B Pinang Siang Tambora, Jakarta 11110 Indonesia",69830893,,Gazebo Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173171-Reviews-Gazebo_Cafe-Jakarta_Java.html
634,"Jln. Bendungan Hilir 1, Jakarta 10220 Indonesia",+62 21 98263103,,Bengawan Solo Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7050133-Reviews-Bengawan_Solo_Coffee-Jakarta_Java.html
635,"Jln. Panjang Rumah Sakit Graha Kedoya, Lantai 2, Jakarta 12230 Indonesia",,,Graha Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7657478-Reviews-Graha_Cafe-Jakarta_Java.html
636,"Jl. Gatot Subroto Kav. 71 Lobby Menara Bidakara - Lobby Hotel, Jakarta 12870 Indonesia",+62 21 83793006,,Restoran Aceh Coffee Corner,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d11548583-Reviews-Restoran_Aceh_Coffee_Corner-Jakarta_Java.html
637,"Jl. Bukit Gading Raya Blok a No. 01 Jln. Gading I, Jakarta 14240 Indonesia",+62 21 45873300,,Paladian Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173305-Reviews-Paladian_Cafe-Jakarta_Java.html
638,"Jl. Kalibata Raya No.1, Kalibata Kalibata City Square, Lower Ground FB42, Rawajati, Jakarta Indonesia",,,Bengawan Solo Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7712520-Reviews-Bengawan_Solo_Coffee-Jakarta_Java.html
639,"Jl. Gatot Subroto Kav 9 - 11 Menara Mulia, LG - 08,, Jakarta Indonesia",+62 21 52880152,,Lau Mok Kopitiam,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6669451-Reviews-Lau_Mok_Kopitiam-Jakarta_Java.html
640,"Jl. Bulungan No. 76, Blok M Blok M Plaza UG, Jakarta Indonesia",,,Hop Hop the Bubble Drinks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489563-Reviews-Hop_Hop_the_Bubble_Drinks-Jakarta_Java.html
641,"Jln. Darmawangsa Raya no. 10, Jakarta 12160 Indonesia",+62 21 27510593,,Beecy Bikes & Beans,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10493022-Reviews-Beecy_Bikes_Beans-Jakarta_Java.html
642,"Jl. Raya Pantai Indah Kapuk Ruko Garden House blok B no. 28, Bukit Golf Mediterania,, Jakarta Indonesia",+62 21 29033096,,Weissbier Jakarta,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10223173-Reviews-Weissbier_Jakarta-Jakarta_Java.html
643,"Kav. 28, Slipi Jl. Letjen. S. Parman Central Park, LG No 108, Jakarta Indonesia",,,Killiney Kopitiam,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489774-Reviews-Killiney_Kopitiam-Jakarta_Java.html
644,"Jl. TB Simatupang Kav. 17 Cilandak Town Square, Jakarta 12430 Indonesia",,,Regal Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d1884793-Reviews-Regal_Coffee-Jakarta_Java.html
645,"Kav. 50 Jln. Jendral Sudirman Semanggi Plaza, 3rd Fl Unit 18, Jakarta 12930 Indonesia",,georgpeckindo@gmail.com,GeorgPeck,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6366386-Reviews-GeorgPeck-Jakarta_Java.html
646,"Jln. M.H. Thamrin No. 1 West Mall Level 3A, Grand Indonesia, Jakarta 10110 Indonesia",,,Tutor Cafe @ Grand Indonesia,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6669365-Reviews-Tutor_Cafe_Grand_Indonesia-Jakarta_Java.html
647,"Kav. 17 Jln. TB. Simatupang Cilandak Town Square, B Unit 132 - 134, Jakarta 12430 Indonesia",+62 21 75920217,,My Pancake,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6490038-Reviews-My_Pancake-Jakarta_Java.html
648,"Blok M1/ 135 Jln. Trunojoyo PLN Pusat Building, Jakarta 12160 Indonesia",+62 21 36009926,,Pak Ngah Kopitiam,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8389115-Reviews-Pak_Ngah_Kopitiam-Jakarta_Java.html
649,"Jl. DR. KRT. Radjiman Widjoyodiningrat no. 1 Pulo Gadung, Jakarta 13930 Indonesia",,,Dapoer Kite,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7714600-Reviews-Dapoer_Kite-Jakarta_Java.html
650,"Pegadungan Rt. 001 Rw. 007 Jln. Buaran Jakarta Barat, Jakarta 11830 Indonesia",+62 543 60020,leoagusuwadien@kokimart.com,Koki Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4106101-Reviews-Koki_Cafe-Jakarta_Java.html
651,"Jl. Fatmawati no. 1 One BelPark mall, Admiralty, Jakarta 12450 Indonesia",,,DeliCo One Belpark Mall,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d9802787-Reviews-DeliCo_One_Belpark_Mall-Jakarta_Java.html
652,"Jl. Alpukat 3, Tanjung Duren Utara, Tanjung Duren, Jakarta Indonesia",+62 21 95406326,,Cafe Siang Malam,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7200249-Reviews-Cafe_Siang_Malam-Jakarta_Java.html
653,"Jln. Letjen S. Parman Central Park L1 - 202, Jakarta 11470 Indonesia",+62 21 56985754,palemcafe.cp01@bogalestari.com,Palem Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6884754-Reviews-Palem_Cafe-Jakarta_Java.html
654,"Kav. 28, Slipi Jl. Letjen. S. Parman Central Park, 8th Floor, Jakarta Indonesia",,,Blitz Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7709122-Reviews-Blitz_Cafe-Jakarta_Java.html
